paper_id,year,total_authors,dominant_type,n_AI_company,prop_AI_company,n_AI_nonprofit_institute_and_research_university,prop_AI_nonprofit_institute_and_research_university,n_AI_research_company,prop_AI_research_company,n_AI_safety_company,prop_AI_safety_company,n_AI_safety_nonprofit,prop_AI_safety_nonprofit,n_AI_startup,prop_AI_startup,n_AI_tech_startup,prop_AI_tech_startup,n_AI_tech_company,prop_AI_tech_company,n_agricultural_research_center,prop_agricultural_research_center,n_business_school,prop_business_school,n_cancer_research_institute,prop_cancer_research_institute,n_commercial_bank,prop_commercial_bank,n_consulting_company_and_research_university,prop_consulting_company_and_research_university,n_corporate_research_lab,prop_corporate_research_lab,n_defense_contractor,prop_defense_contractor,n_engineering_polytechnic_institute,prop_engineering_polytechnic_institute,n_engineering_school,prop_engineering_school,n_engineering_school___grande__cole,prop_engineering_school___grande__cole,n_engineering_school___research_university,prop_engineering_school___research_university,n_engineering_school_with_CNRS_lab,prop_engineering_school_with_CNRS_lab,n_federal_government_agency,prop_federal_government_agency,n_financial_institution,prop_financial_institution,n_game_technology_company,prop_game_technology_company,n_government_agency,prop_government_agency,n_government_agency_research_office,prop_government_agency_research_office,n_government_defense_research_institute,prop_government_defense_research_institute,n_government_lab,prop_government_lab,n_government_military_research_institute,prop_government_military_research_institute,n_government_research_agency,prop_government_research_agency,n_government_research_center___public_university,prop_government_research_center___public_university,n_government_research_institute,prop_government_research_institute,n_government_research_institute_and_public_university,prop_government_research_institute_and_public_university,n_government_research_lab,prop_government_research_lab,n_government_affiliated_research_institute,prop_government_affiliated_research_institute,n_grandes__coles_research_institution,prop_grandes__coles_research_institution,n_hospital_and_public_research_lab,prop_hospital_and_public_research_lab,n_hospital_and_research_university,prop_hospital_and_research_university,n_independent_research_institute,prop_independent_research_institute,n_independent_researcher,prop_independent_researcher,n_industrial_corporation,prop_industrial_corporation,n_industry_research_lab,prop_industry_research_lab,n_industry_research_lab___research_university,prop_industry_research_lab___research_university,n_industry_research_lab_and_national_research_institute,prop_industry_research_lab_and_national_research_institute,n_industry_research_lab_and_research_university,prop_industry_research_lab_and_research_university,n_industry_research_lab_and_research_university__dual_affiliation,prop_industry_research_lab_and_research_university__dual_affiliation,n_industry_research_lab_and_research_university_and_nonprofit_institute,prop_industry_research_lab_and_research_university_and_nonprofit_institute,n_intergovernmental_research_institution___public_university,prop_intergovernmental_research_institution___public_university,n_international_nonprofit_organization,prop_international_nonprofit_organization,n_liberal_arts_university,prop_liberal_arts_university,n_medical_imaging_research_center_and_public_research_lab,prop_medical_imaging_research_center_and_public_research_lab,n_military_research_academy,prop_military_research_academy,n_military_research_university,prop_military_research_university,n_military_university,prop_military_university,n_military_university___military_unit,prop_military_university___military_unit,n_multiple_affiliations__AI_company_and_research_institute,prop_multiple_affiliations__AI_company_and_research_institute,n_national_aerospace_research_lab,prop_national_aerospace_research_lab,n_national_computing_center,prop_national_computing_center,n_national_information_centre,prop_national_information_centre,n_national_lab,prop_national_lab,n_national_library_and_information_center,prop_national_library_and_information_center,n_national_research_agency_and_research_university,prop_national_research_agency_and_research_university,n_national_research_council,prop_national_research_council,n_national_research_council_institute,prop_national_research_council_institute,n_national_research_council_lab,prop_national_research_council_lab,n_national_research_institute,prop_national_research_institute,n_national_research_institute_and_research_university,prop_national_research_institute_and_research_university,n_nonprofit_AI_research_institute___business_school,prop_nonprofit_AI_research_institute___business_school,n_nonprofit_AI_research_institute___research_university,prop_nonprofit_AI_research_institute___research_university,n_nonprofit_AI_research_institute___tech_company___research_university,prop_nonprofit_AI_research_institute___tech_company___research_university,n_nonprofit_research_and_development_organization,prop_nonprofit_research_and_development_organization,n_nonprofit_research_institute,prop_nonprofit_research_institute,n_nonprofit_research_organization,prop_nonprofit_research_organization,n_pharmaceutical_company_research_lab,prop_pharmaceutical_company_research_lab,n_polytechnic_institute,prop_polytechnic_institute,n_polytechnic_university,prop_polytechnic_university,n_private_company,prop_private_company,n_private_teaching_and_research_university,prop_private_teaching_and_research_university,n_private_university,prop_private_university,n_public_health_system___medical_school,prop_public_health_system___medical_school,n_public_healthcare_system,prop_public_healthcare_system,n_public_hospital,prop_public_hospital,n_public_hospital_and_research_institute,prop_public_hospital_and_research_institute,n_public_research_institute,prop_public_research_institute,n_public_research_lab,prop_public_research_lab,n_public_research_university,prop_public_research_university,n_public_research_university___national_research_institute_joint_lab,prop_public_research_university___national_research_institute_joint_lab,n_public_research_university_with_CNRS_lab,prop_public_research_university_with_CNRS_lab,n_public_research_university_with_national_lab,prop_public_research_university_with_national_lab,n_public_security_university,prop_public_security_university,n_public_university,prop_public_university,n_rail_tech_startup,prop_rail_tech_startup,n_research_consortium,prop_research_consortium,n_research_institute,prop_research_institute,n_research_institute__university_affiliated,prop_research_institute__university_affiliated,n_research_institute__university_affiliated__and_research_university,prop_research_institute__university_affiliated__and_research_university,n_research_university,prop_research_university,n_research_university___AI_research_institute,prop_research_university___AI_research_institute,n_research_university___AI_startup,prop_research_university___AI_startup,n_research_university___industry_research_lab,prop_research_university___industry_research_lab,n_research_university___national_research_council,prop_research_university___national_research_council,n_research_university___national_research_institute,prop_research_university___national_research_institute,n_research_university___public_research_institute,prop_research_university___public_research_institute,n_research_university___rail_tech_startup,prop_research_university___rail_tech_startup,n_research_university___software_company__dual_affiliation,prop_research_university___software_company__dual_affiliation,n_research_university_and_AI_institute,prop_research_university_and_AI_institute,n_research_university_and_AI_nonprofit_institute,prop_research_university_and_AI_nonprofit_institute,n_research_university_and_academic_medical_center,prop_research_university_and_academic_medical_center,n_research_university_and_agricultural_research_center,prop_research_university_and_agricultural_research_center,n_research_university_and_government_ministry,prop_research_university_and_government_ministry,n_research_university_and_industry_research_lab,prop_research_university_and_industry_research_lab,n_research_university_and_national_academy_research_institute,prop_research_university_and_national_academy_research_institute,n_research_university_and_national_research_council,prop_research_university_and_national_research_council,n_research_university_and_national_research_council_institute,prop_research_university_and_national_research_council_institute,n_research_university_and_national_research_institute,prop_research_university_and_national_research_institute,n_research_university_and_nonprofit_research_institute,prop_research_university_and_nonprofit_research_institute,n_research_university_and_private_innovation_consultancy,prop_research_university_and_private_innovation_consultancy,n_research_university_and_public_research_institute,prop_research_university_and_public_research_institute,n_research_university_and_public_research_institution,prop_research_university_and_public_research_institution,n_research_university_and_public_research_lab,prop_research_university_and_public_research_lab,n_research_university_and_software_company,prop_research_university_and_software_company,n_research_university_and_tech_company,prop_research_university_and_tech_company,n_research_university_medical_center,prop_research_university_medical_center,n_research_university_with_affiliated_AI_institute,prop_research_university_with_affiliated_AI_institute,n_software_company,prop_software_company,n_software_company_and_research_university,prop_software_company_and_research_university,n_state_owned_industry_research_institute,prop_state_owned_industry_research_institute,n_teaching_university,prop_teaching_university,n_tech_company,prop_tech_company,n_tech_company___research_university,prop_tech_company___research_university,n_tech_company_research_lab,prop_tech_company_research_lab,n_tech_company_research_unit,prop_tech_company_research_unit,n_technical_university,prop_technical_university,n_think_tank___academic_research_institute,prop_think_tank___academic_research_institute,n_university_hospital,prop_university_hospital,n_university_of_applied_sciences,prop_university_of_applied_sciences,n_unknown,prop_unknown
1801.01604,2018,1,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1801.01705,2018,1,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1801.03160,2018,2,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1801.05644,2018,2,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1802.02534,2018,5,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1802.03493,2018,3,industry research lab,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1802.04181,2018,4,research university / public research institute,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1802.06767,2018,4,unknown,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0
1803.05402,2018,8,game technology company,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125
1803.09840,2018,4,research university,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
